Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008
"53061052906","Census Tract 529.06, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"052906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 529.06",,,,2260,1963,1632,331,70,0,21,25,18,163
"53061053101","Census Tract 531.01, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 531.01",,,,2684,2277,1980,297,35,4,20,5,0,343
"53061053102","Census Tract 531.02, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 531.02",,,,2578,2239,2001,238,58,6,59,0,0,216
"53061053201","Census Tract 532.01, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 532.01",,,,2125,1802,1700,102,0,0,0,68,0,255
"53061053202","Census Tract 532.02, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 532.02",,,,2323,2006,1739,267,0,0,0,0,41,276
"53061053301","Census Tract 533.01, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 533.01",,,,3334,2964,2755,209,36,0,50,38,0,246
"53061053302","Census Tract 533.02, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 533.02",,,,2739,2278,2068,210,0,0,0,173,0,288
"53061053400","Census Tract 534, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 534",,,,2811,2324,2077,247,20,0,0,0,44,423
"53061053505","Census Tract 535.05, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 535.05",,,,2875,2483,2173,310,46,0,0,10,0,336
"53061053506","Census Tract 535.06, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 535.06",,,,2360,1950,1588,362,3,0,0,0,93,314
"53061053507","Census Tract 535.07, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 535.07",,,,3154,2590,2309,281,7,7,0,9,10,531
"53061053508","Census Tract 535.08, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 535.08",,,,1866,1527,1342,185,10,0,0,26,0,303
"53061053509","Census Tract 535.09, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053509",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 535.09",,,,1769,1604,1396,208,0,0,0,0,8,157
"53061053510","Census Tract 535.10, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 535.10",,,,1913,1646,1212,434,35,0,0,29,0,203
"53061053511","Census Tract 535.11, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 535.11",,,,1977,1690,1477,213,17,0,0,37,0,233
"53061053603","Census Tract 536.03, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 536.03",,,,2463,1938,1750,188,21,11,0,0,82,411
"53061053604","Census Tract 536.04, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 536.04",,,,2491,1968,1896,72,0,0,0,31,73,419
"53061053605","Census Tract 536.05, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 536.05",,,,1444,1087,1026,61,22,0,0,0,52,283
"53061053606","Census Tract 536.06, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 536.06",,,,1631,1383,1312,71,0,11,0,39,0,198
"53061053700","Census Tract 537, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 537",,,,1250,996,900,96,7,0,5,64,47,131
"53061053801","Census Tract 538.01, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 538.01",,,,1824,1423,1275,148,19,0,0,40,11,331
"53061053802","Census Tract 538.02, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 538.02",,,,3259,2843,2588,255,43,7,6,0,75,285
"53061053803","Census Tract 538.03, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"053803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 538.03",,,,2551,2144,1739,405,5,9,0,42,44,307
"53061940001","Census Tract 9400.01, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"940001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9400.01",,,,2693,2332,2042,290,36,0,0,6,29,290
"53061940002","Census Tract 9400.02, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"940002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9400.02",,,,1621,1369,1083,286,41,0,6,11,16,178
"53061990002","Census Tract 9900.02, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"990002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9900.02",,,,0,0,0,0,0,0,0,0,0,0
"53061990100","Census Tract 9901, Snohomish County, Washington","wa","140","00",,,,"53","061",,,"990100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9901",,,,0,0,0,0,0,0,0,0,0,0
"53063000201","Census Tract 2.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"000201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2.01",,,,1262,1183,1038,145,42,0,0,14,0,23
"53063000202","Census Tract 2.02, Spokane County, Washington","wa","140","00",,,,"53","063",,,"000202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2.02",,,,541,437,344,93,52,0,0,48,0,4
"53063000301","Census Tract 3.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"000301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3.01",,,,1376,1117,1052,65,0,23,0,97,15,124
"53063000302","Census Tract 3.02, Spokane County, Washington","wa","140","00",,,,"53","063",,,"000302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3.02",,,,1379,1159,905,254,56,43,0,66,0,55
"53063000400","Census Tract 4, Spokane County, Washington","wa","140","00",,,,"53","063",,,"000400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4",,,,2045,1697,1631,66,44,0,39,33,11,221
"53063000500","Census Tract 5, Spokane County, Washington","wa","140","00",,,,"53","063",,,"000500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5",,,,1649,1491,1374,117,9,12,0,11,0,126
"53063000600","Census Tract 6, Spokane County, Washington","wa","140","00",,,,"53","063",,,"000600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6",,,,1843,1538,1317,221,101,0,0,45,34,125
"53063000700","Census Tract 7, Spokane County, Washington","wa","140","00",,,,"53","063",,,"000700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7",,,,2661,2152,1972,180,37,0,0,313,0,159
"53063000800","Census Tract 8, Spokane County, Washington","wa","140","00",,,,"53","063",,,"000800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 8",,,,2408,1952,1775,177,15,35,0,26,0,380
"53063000900","Census Tract 9, Spokane County, Washington","wa","140","00",,,,"53","063",,,"000900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9",,,,2943,2356,2000,356,68,0,0,28,68,423
"53063001000","Census Tract 10, Spokane County, Washington","wa","140","00",,,,"53","063",,,"001000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 10",,,,2823,2464,1942,522,86,0,14,37,24,198
"53063001100","Census Tract 11, Spokane County, Washington","wa","140","00",,,,"53","063",,,"001100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 11",,,,1943,1523,1424,99,26,0,0,33,0,361
"53063001200","Census Tract 12, Spokane County, Washington","wa","140","00",,,,"53","063",,,"001200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 12",,,,1283,928,756,172,11,0,0,40,20,284
"53063001300","Census Tract 13, Spokane County, Washington","wa","140","00",,,,"53","063",,,"001300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 13",,,,1777,1447,1247,200,56,17,0,70,11,176
"53063001400","Census Tract 14, Spokane County, Washington","wa","140","00",,,,"53","063",,,"001400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 14",,,,2641,2065,1960,105,131,36,0,105,89,215
"53063001500","Census Tract 15, Spokane County, Washington","wa","140","00",,,,"53","063",,,"001500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 15",,,,2346,2166,1895,271,44,0,24,30,0,82
"53063001600","Census Tract 16, Spokane County, Washington","wa","140","00",,,,"53","063",,,"001600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 16",,,,1346,1196,1050,146,19,0,0,10,34,87
"53063001800","Census Tract 18, Spokane County, Washington","wa","140","00",,,,"53","063",,,"001800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 18",,,,1311,1028,856,172,16,0,0,67,8,192
"53063001900","Census Tract 19, Spokane County, Washington","wa","140","00",,,,"53","063",,,"001900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 19",,,,2080,1694,1506,188,0,9,14,22,9,332
"53063002000","Census Tract 20, Spokane County, Washington","wa","140","00",,,,"53","063",,,"002000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 20",,,,1806,1576,1267,309,80,0,9,12,0,129
"53063002100","Census Tract 21, Spokane County, Washington","wa","140","00",,,,"53","063",,,"002100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 21",,,,1409,1198,1074,124,11,0,41,26,8,125
"53063002300","Census Tract 23, Spokane County, Washington","wa","140","00",,,,"53","063",,,"002300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 23",,,,2224,1769,1528,241,117,0,116,12,0,210
"53063002400","Census Tract 24, Spokane County, Washington","wa","140","00",,,,"53","063",,,"002400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 24",,,,916,610,571,39,50,0,9,33,0,214
"53063002501","Census Tract 25.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"002501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 25.01",,,,1802,1078,1011,67,110,0,29,430,0,155
"53063002502","Census Tract 25.02, Spokane County, Washington","wa","140","00",,,,"53","063",,,"002502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 25.02",,,,1226,1137,853,284,0,0,0,59,0,30
"53063002503","Census Tract 25.03, Spokane County, Washington","wa","140","00",,,,"53","063",,,"002503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 25.03",,,,1167,449,430,19,13,0,10,575,0,120
"53063002600","Census Tract 26, Spokane County, Washington","wa","140","00",,,,"53","063",,,"002600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 26",,,,2573,2182,1689,493,84,0,32,28,0,247
"53063002900","Census Tract 29, Spokane County, Washington","wa","140","00",,,,"53","063",,,"002900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 29",,,,1709,1431,1209,222,62,0,0,22,0,194
"53063003000","Census Tract 30, Spokane County, Washington","wa","140","00",,,,"53","063",,,"003000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 30",,,,1081,972,823,149,14,0,0,6,0,89
"53063003100","Census Tract 31, Spokane County, Washington","wa","140","00",,,,"53","063",,,"003100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 31",,,,3137,2287,1838,449,150,0,36,75,47,542
"53063003200","Census Tract 32, Spokane County, Washington","wa","140","00",,,,"53","063",,,"003200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 32",,,,1526,993,776,217,69,0,0,166,0,298
"53063003500","Census Tract 35, Spokane County, Washington","wa","140","00",,,,"53","063",,,"003500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 35",,,,980,334,309,25,166,0,6,361,0,113
"53063003601","Census Tract 36.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"003601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 36.01",,,,1350,1042,919,123,96,0,27,115,0,70
"53063003602","Census Tract 36.02, Spokane County, Washington","wa","140","00",,,,"53","063",,,"003602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 36.02",,,,1544,800,756,44,324,0,70,118,0,232
"53063003800","Census Tract 38, Spokane County, Washington","wa","140","00",,,,"53","063",,,"003800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 38",,,,992,898,835,63,21,0,4,12,0,57
"53063003900","Census Tract 39, Spokane County, Washington","wa","140","00",,,,"53","063",,,"003900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 39",,,,815,658,583,75,6,0,0,1,13,137
"53063004001","Census Tract 40.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"004001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 40.01",,,,1435,1203,1073,130,14,0,37,16,9,156
"53063004002","Census Tract 40.02, Spokane County, Washington","wa","140","00",,,,"53","063",,,"004002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 40.02",,,,1529,1178,1079,99,143,0,14,60,0,134
"53063004100","Census Tract 41, Spokane County, Washington","wa","140","00",,,,"53","063",,,"004100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 41",,,,1102,756,713,43,118,0,20,8,10,190
"53063004200","Census Tract 42, Spokane County, Washington","wa","140","00",,,,"53","063",,,"004200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 42",,,,2369,1728,1616,112,67,18,6,31,30,489
"53063004300","Census Tract 43, Spokane County, Washington","wa","140","00",,,,"53","063",,,"004300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 43",,,,1919,1478,1261,217,83,0,8,35,12,303
"53063004400","Census Tract 44, Spokane County, Washington","wa","140","00",,,,"53","063",,,"004400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 44",,,,2531,2134,2039,95,92,0,0,9,22,274
"53063004500","Census Tract 45, Spokane County, Washington","wa","140","00",,,,"53","063",,,"004500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 45",,,,1597,1293,1192,101,0,0,12,12,0,280
"53063004601","Census Tract 46.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"004601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 46.01",,,,1577,1266,1117,149,21,8,34,44,0,204
"53063004602","Census Tract 46.02, Spokane County, Washington","wa","140","00",,,,"53","063",,,"004602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 46.02",,,,1821,1249,1010,239,48,0,0,0,54,470
"53063004701","Census Tract 47.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"004701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 47.01",,,,1538,1158,1056,102,35,0,0,67,12,266
"53063004702","Census Tract 47.02, Spokane County, Washington","wa","140","00",,,,"53","063",,,"004702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 47.02",,,,1501,1116,1050,66,124,0,0,14,0,247
"53063004800","Census Tract 48, Spokane County, Washington","wa","140","00",,,,"53","063",,,"004800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 48",,,,1927,1376,1287,89,102,0,0,85,0,364
"53063004900","Census Tract 49, Spokane County, Washington","wa","140","00",,,,"53","063",,,"004900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 49",,,,2544,1809,1709,100,51,0,0,52,37,595
"53063005000","Census Tract 50, Spokane County, Washington","wa","140","00",,,,"53","063",,,"005000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 50",,,,2050,1599,1507,92,41,0,30,23,0,357
"53063010101","Census Tract 101.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 101.01",,,,1915,1494,1468,26,28,0,0,20,41,332
"53063010102","Census Tract 101.02, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 101.02",,,,1561,1434,1237,197,0,0,2,0,0,125
"53063010201","Census Tract 102.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 102.01",,,,2078,1659,1538,121,0,22,0,18,0,379
"53063010203","Census Tract 102.03, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 102.03",,,,2034,1549,1448,101,9,0,0,44,18,414
"53063010204","Census Tract 102.04, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 102.04",,,,1180,1049,987,62,0,0,0,0,14,117
"53063010301","Census Tract 103.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 103.01",,,,1685,1458,1290,168,0,0,22,74,23,108
"53063010303","Census Tract 103.03, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 103.03",,,,1565,1307,1270,37,0,0,0,0,23,235
"53063010304","Census Tract 103.04, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 103.04",,,,1812,1534,1383,151,0,0,0,26,98,154
"53063010305","Census Tract 103.05, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 103.05",,,,3963,3305,3173,132,0,16,0,0,215,427
"53063010401","Census Tract 104.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 104.01",,,,2527,2321,2117,204,43,0,0,37,11,115
"53063010403","Census Tract 104.03, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 104.03",,,,1498,1339,1225,114,0,2,0,0,17,140
"53063010404","Census Tract 104.04, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 104.04",,,,1254,960,815,145,0,0,0,34,59,201
"53063010504","Census Tract 105.04, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 105.04",,,,1492,1361,1289,72,17,0,0,11,0,103
"53063010505","Census Tract 105.05, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 105.05",,,,1555,1321,1209,112,46,0,16,0,16,156
"53063010506","Census Tract 105.06, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 105.06",,,,2038,1380,1250,130,145,0,0,107,16,390
"53063010507","Census Tract 105.07, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 105.07",,,,2345,2036,1705,331,15,0,0,0,0,294
"53063010508","Census Tract 105.08, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 105.08",,,,2108,1508,1485,23,29,18,0,6,20,527
"53063010601","Census Tract 106.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 106.01",,,,1586,1339,1162,177,0,0,0,26,14,207
"53063010603","Census Tract 106.03, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 106.03",,,,1955,1481,1398,83,0,0,0,38,35,401
"53063010604","Census Tract 106.04, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 106.04",,,,1748,1518,1374,144,0,0,0,0,13,217
"53063010701","Census Tract 107.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 107.01",,,,1994,1694,1612,82,0,0,0,0,0,300
"53063010702","Census Tract 107.02, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 107.02",,,,1759,1565,1417,148,18,0,12,0,0,164
"53063010800","Census Tract 108, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 108",,,,1055,848,793,55,63,0,9,15,85,35
"53063010901","Census Tract 109.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 109.01",,,,969,688,655,33,0,0,0,20,14,247
"53063010902","Census Tract 109.02, Spokane County, Washington","wa","140","00",,,,"53","063",,,"010902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 109.02",,,,1183,798,643,155,27,0,8,156,0,194
"53063011000","Census Tract 110, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 110",,,,1668,1345,1326,19,63,16,0,53,0,191
"53063011102","Census Tract 111.02, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 111.02",,,,2197,1738,1525,213,65,0,21,201,0,172
"53063011103","Census Tract 111.03, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 111.03",,,,973,787,657,130,121,0,0,37,0,28
"53063011104","Census Tract 111.04, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 111.04",,,,1441,1261,1122,139,22,0,0,55,0,103
"53063011202","Census Tract 112.02, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 112.02",,,,1757,1633,1531,102,3,0,0,18,5,98
"53063011203","Census Tract 112.03, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 112.03",,,,2793,2222,2137,85,179,0,0,129,30,233
"53063011204","Census Tract 112.04, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 112.04",,,,1063,939,802,137,46,0,0,0,0,78
"53063011301","Census Tract 113.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 113.01",,,,1826,1469,1348,121,8,35,0,10,44,260
"53063011302","Census Tract 113.02, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 113.02",,,,2914,2766,2047,719,49,11,0,0,0,88
"53063011400","Census Tract 114, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 114",,,,2566,2175,1872,303,72,0,0,0,0,319
"53063011500","Census Tract 115, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 115",,,,926,645,602,43,14,34,0,21,4,208
"53063011600","Census Tract 116, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 116",,,,969,832,790,42,3,0,0,21,0,113
"53063011701","Census Tract 117.01, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 117.01",,,,1328,1083,1033,50,117,23,9,5,0,91
"53063011702","Census Tract 117.02, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 117.02",,,,4103,3748,3050,698,68,0,0,121,0,166
"53063011800","Census Tract 118, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 118",,,,3099,2721,2529,192,26,19,0,31,0,302
"53063011900","Census Tract 119, Spokane County, Washington","wa","140","00",,,,"53","063",,,"011900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 119",,,,2748,2095,1928,167,8,0,18,73,8,546
"53063012000","Census Tract 120, Spokane County, Washington","wa","140","00",,,,"53","063",,,"012000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 120",,,,2180,1920,1761,159,58,0,11,42,0,149
"53063012100","Census Tract 121, Spokane County, Washington","wa","140","00",,,,"53","063",,,"012100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 121",,,,1292,1031,959,72,23,23,0,29,20,166
"53063012200","Census Tract 122, Spokane County, Washington","wa","140","00",,,,"53","063",,,"012200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 122",,,,1164,1031,982,49,1,0,0,18,3,111
"53063012300","Census Tract 123, Spokane County, Washington","wa","140","00",,,,"53","063",,,"012300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 123",,,,2867,2479,2008,471,0,0,15,103,79,191
